Node,forT,P,Q,ValueP,ValueQ
5563,4,0,0,500,500
5564,2,-7.716416902,-0.0435,500,500
5564,3,-7.705604222,-0.0435,500,500
5564,4,-7.698685071,-0.0435,500,500
5565,2,0,0,500,500
5565,3,0,0,500,500
5565,4,0,0,500,500
5566,2,0,0,500,500
5566,3,0,0,500,500
5566,4,0,0,500,500
5567,2,0,0,500,500
5567,3,0,0,500,500
5567,4,0,0,500,500
5568,2,0,0,500,500
5568,3,0,0,500,500
5568,4,0,0,500,500
5569,2,0,0,500,500
5569,3,0,0,500,500
5569,4,0,0,500,500
5570,2,0,0,500,500
5570,3,0,0,500,500
5570,4,0,0,500,500
5571,2,0,0,500,500
5571,3,0,0,500,500
5571,4,0,0,500,500
5572,2,0,0,500,500
5572,3,0,0,500,500
5572,4,0,0,500,500
5573,2,0,0,500,500
5573,3,0,0,500,500
5573,4,0,0,500,500
5574,2,0,0,500,500
5574,3,0,0,500,500
5574,4,0,0,500,500
5575,2,13,0,500,500
5575,3,13,0,500,500
5575,4,13,0,500,500
5576,2,0,0,500,500
5576,3,0,0,500,500
5576,4,0,0,500,500
5577,2,0,0,500,500
5577,3,0,0,500,500
5577,4,0,0,500,500
5578,2,0,0,500,500
5578,3,0,0,500,500
5578,4,0,0,500,500
5579,2,0,0,500,500
5579,3,0,0,500,500
5579,4,0,0,500,500
5580,2,0,0,500,500
5580,3,0,0,500,500
5580,4,0,0,500,500
5581,2,-24.87169471,0,500,500
5581,3,-24.82856055,0,500,500
5581,4,-24.7854264,0,500,500
5582,2,0,0,500,500
5582,3,0,0,500,500
5582,4,0,0,500,500
5583,2,0,0,500,500
5583,3,0,0,500,500
5583,4,0,0,500,500
5584,2,0,0,500,500
5584,3,0,0,500,500
5584,4,0,0,500,500
5585,2,0,0,500,500
5585,3,0,0,500,500
5585,4,0,0,500,500
5586,2,0,0,500,500
5586,3,0,0,500,500
5586,4,0,0,500,500
5587,2,0,0,500,500
5587,3,0,0,500,500
5587,4,0,0,500,500
5588,2,0,0,500,500
5588,3,0,0,500,500
5588,4,0,0,500,500
5589,2,0,0,500,500
5589,3,0,0,500,500
5589,4,0,0,500,500
5590,2,0,0,500,500
5590,3,0,0,500,500
5590,4,0,0,500,500
5591,2,0,0,500,500
5591,3,0,0,500,500
5591,4,0,0,500,500
5592,2,0,0,500,500
5592,3,0,0,500,500
5592,4,0,0,500,500
5594,2,0,0,500,500
5594,3,0,0,500,500
5594,4,0,0,500,500
5595,2,343,0,500,500
5595,3,343,0,500,500
5595,4,343,0,500,500
5596,2,0,0,500,500
5596,3,0,0,500,500
5596,4,0,0,500,500
5597,2,0,0,500,500
5597,3,0,0,500,500
5597,4,0,0,500,500
5598,2,0,0,500,500
5598,3,0,0,500,500
5598,4,0,0,500,500
5599,2,0,0,500,500
5599,3,0,0,500,500
5599,4,0,0,500,500
5600,2,21.54593042,0,500,500
5600,3,21.14458583,0,500,500
5600,4,20.65364905,0,500,500
5601,2,0,0,500,500
5601,3,0,0,500,500
5601,4,0,0,500,500
5602,2,0,0,500,500
5602,3,0,0,500,500
5602,4,0,0,500,500
5603,2,-15.25191244,-0.075,500,500
5603,3,-15.2314132,-0.075,500,500
5603,4,-15.21104097,-0.075,500,500
5604,2,0,0,500,500
5604,3,0,0,500,500
5604,4,0,0,500,500
5605,2,40,0,500,500
5605,3,40,0,500,500
5605,4,40,0,500,500
5606,2,0,0,500,500
5606,3,0,0,500,500
5606,4,0,0,500,500
5607,2,0,0,500,500
5607,3,0,0,500,500
5607,4,0,0,500,500
5608,2,217,0,500,500
5608,3,217,0,500,500
5608,4,217,0,500,500
5609,2,87.45124527,0,500,500
5609,3,87.45124527,0,500,500
5609,4,87.45124527,0,500,500
5610,2,0,0,500,500
5610,3,0,0,500,500
5610,4,0,0,500,500
5611,2,0,0,500,500
5611,3,0,0,500,500
5611,4,0,0,500,500
5612,2,0,0,500,500
5612,3,0,0,500,500
5612,4,0,0,500,500
5613,2,0,0,500,500
5613,3,0,0,500,500
5613,4,0,0,500,500
5614,2,29.5,0,500,500
5614,3,29.5,0,500,500
5614,4,29.5,0,500,500
5615,2,0,0,500,500
5615,3,0,0,500,500
5615,4,0,0,500,500
5616,2,0,0,500,500
5616,3,0,0,500,500
5616,4,0,0,500,500
5617,2,20,0,500,500
5617,3,20,0,500,500
5617,4,20,0,500,500
5618,2,0,0,500,500
5618,3,0,0,500,500
5618,4,0,0,500,500
5619,2,0,0,500,500
5619,3,0,0,500,500
5619,4,0,0,500,500
5620,2,-12.24779327,-0.0675,500,500
5620,3,-12.2385903,-0.0675,500,500
5620,4,-12.22532417,-0.0675,500,500
5621,2,0,0,500,500
5621,3,0,0,500,500
5621,4,0,0,500,500
5622,2,0,0,500,500
5622,3,0,0,500,500
5622,4,0,0,500,500
5623,2,0,0,500,500
5623,3,0,0,500,500
5623,4,0,0,500,500
5624,2,0,0,500,500
5624,3,0,0,500,500
5624,4,0,0,500,500
5625,2,-24.87169471,0,500,500
5625,3,-24.82856055,0,500,500
5625,4,-24.7854264,0,500,500
5626,2,0,0,500,500
5626,3,0,0,500,500
5626,4,0,0,500,500
5627,2,0,0,500,500
5627,3,0,0,500,500
5627,4,0,0,500,500
5628,2,0,0,500,500
5628,3,0,0,500,500
5628,4,0,0,500,500
5629,2,124,0,500,500
5629,3,124,0,500,500
5629,4,124,0,500,500
5630,2,0,0,500,500
5630,3,0,0,500,500
5630,4,0,0,500,500
5631,2,0,0,500,500
5631,3,0,0,500,500
5631,4,0,0,500,500
5632,2,0,0,500,500
5632,3,0,0,500,500
5632,4,0,0,500,500
5633,2,0,0,500,500
5633,3,0,0,500,500
5633,4,0,0,500,500
5634,2,0,0,500,500
5634,3,0,0,500,500
5634,4,0,0,500,500
5635,2,0,0,500,500
5635,3,0,0,500,500
5635,4,0,0,500,500
5636,2,0,0,500,500
5636,3,0,0,500,500
5636,4,0,0,500,500
5637,2,0,0,500,500
5637,3,0,0,500,500
5637,4,0,0,500,500
5638,2,0,0,500,500
5638,3,0,0,500,500
5638,4,0,0,500,500
5639,2,0,0,500,500
5639,3,0,0,500,500
5639,4,0,0,500,500
5640,2,0,0,500,500
5640,3,0,0,500,500
5640,4,0,0,500,500
5641,2,0,0,500,500
5641,3,0,0,500,500
5641,4,0,0,500,500
5642,2,0,0,500,500
5642,3,0,0,500,500
5642,4,0,0,500,500
5643,2,0,0,500,500
5643,3,0,0,500,500
5643,4,0,0,500,500
5644,2,0,0,500,500
5644,3,0,0,500,500
5644,4,0,0,500,500
5645,2,0,0,500,500
5645,3,0,0,500,500
5645,4,0,0,500,500
5646,2,-12.69237449,-0.0675,500,500
5646,3,-12.6858126,-0.0675,500,500
5646,4,-12.68252363,-0.0675,500,500
5647,2,0,0,500,500
5647,3,0,0,500,500
5647,4,0,0,500,500
5648,2,0,0,500,500
5648,3,0,0,500,500
5648,4,0,0,500,500
5649,2,0,0,500,500
5649,3,0,0,500,500
5649,4,0,0,500,500
5650,2,0,0,500,500
5650,3,0,0,500,500
5650,4,0,0,500,500
5651,2,0,0,500,500
5651,3,0,0,500,500
5651,4,0,0,500,500
5652,2,0,0,500,500
5652,3,0,0,500,500
5652,4,0,0,500,500
5653,2,0,0,500,500
5653,3,0,0,500,500
5653,4,0,0,500,500
5654,2,0,0,500,500
5654,3,0,0,500,500
5654,4,0,0,500,500
5655,2,0,0,500,500
5655,3,0,0,500,500
5655,4,0,0,500,500
5656,2,0,0,500,500
5656,3,0,0,500,500
5656,4,0,0,500,500
5657,2,56,0,500,500
5657,3,56,0,500,500
5657,4,56,0,500,500
5658,2,0,0,500,500
5658,3,0,0,500,500
5658,4,0,0,500,500
5659,2,0,0,500,500
5659,3,0,0,500,500
5659,4,0,0,500,500
5660,2,0,0,500,500
5660,3,0,0,500,500
5660,4,0,0,500,500
5661,2,0,0,500,500
5661,3,0,0,500,500
5661,4,0,0,500,500
5662,2,0,0,500,500
5662,3,0,0,500,500
5662,4,0,0,500,500
5663,2,0,0,500,500
5663,3,0,0,500,500
5663,4,0,0,500,500
5664,2,0,0,500,500
5664,3,0,0,500,500
5664,4,0,0,500,500
5665,2,0,0,500,500
5665,3,0,0,500,500
5665,4,0,0,500,500
5666,2,0,0,500,500
5666,3,0,0,500,500
5666,4,0,0,500,500
5667,2,0,0,500,500
5667,3,0,0,500,500
5667,4,0,0,500,500
5668,2,0,0,500,500
5668,3,0,0,500,500
5668,4,0,0,500,500
5669,2,0,0,500,500
5669,3,0,0,500,500
5669,4,0,0,500,500
5670,2,0,0,500,500
5670,3,0,0,500,500
5670,4,0,0,500,500
5671,2,0,0,500,500
5671,3,0,0,500,500
5671,4,0,0,500,500
5672,2,0,0,500,500
5672,3,0,0,500,500
5672,4,0,0,500,500
5673,2,10.2,0,500,500
5673,3,10.2,0,500,500
5673,4,10.2,0,500,500
5674,2,0,0,500,500
5674,3,0,0,500,500
5674,4,0,0,500,500
5675,2,0,0,500,500
5675,3,0,0,500,500
5675,4,0,0,500,500
5676,2,0,0,500,500
5676,3,0,0,500,500
5676,4,0,0,500,500
5677,2,0,0,500,500
5677,3,0,0,500,500
5677,4,0,0,500,500
5678,2,0,0,500,500
5678,3,0,0,500,500
5678,4,0,0,500,500
5679,2,0,0,500,500
5679,3,0,0,500,500
5679,4,0,0,500,500
5680,2,0,0,500,500
5680,3,0,0,500,500
5680,4,0,0,500,500
5681,2,0,0,500,500
5681,3,0,0,500,500
5681,4,0,0,500,500
5682,2,0,0,500,500
5682,3,0,0,500,500
5682,4,0,0,500,500
5683,2,0,0,500,500
5683,3,0,0,500,500
5683,4,0,0,500,500
5684,2,0,0,500,500
5684,3,0,0,500,500
5684,4,0,0,500,500
5685,2,16.3,0,500,500
5685,3,16.3,0,500,500
5685,4,16.3,0,500,500
5686,2,-7.249223447,-0.0405,500,500
5686,3,-7.24220272,-0.0405,500,500
5686,4,-7.23346454,-0.0405,500,500
5687,2,0,0,500,500
5687,3,0,0,500,500
5687,4,0,0,500,500
5688,2,0,0,500,500
5688,3,0,0,500,500
5688,4,0,0,500,500
5689,2,0,0,500,500
5689,3,0,0,500,500
5689,4,0,0,500,500
5690,2,0,0,500,500
5690,3,0,0,500,500
5690,4,0,0,500,500
5691,2,0,0,500,500
5691,3,0,0,500,500
5691,4,0,0,500,500
5692,2,0,0,500,500
5692,3,0,0,500,500
5692,4,0,0,500,500
5693,2,0,0,500,500
5693,3,0,0,500,500
5693,4,0,0,500,500
5694,2,0,0,500,500
5694,3,0,0,500,500
5694,4,0,0,500,500
5695,2,0,0,500,500
5695,3,0,0,500,500
5695,4,0,0,500,500
5696,2,0,0,500,500
5696,3,0,0,500,500
5696,4,0,0,500,500
5700,2,0,0,500,500
5700,3,0,0,500,500
5700,4,0,0,500,500
5701,2,0,0,500,500
5701,3,0,0,500,500
5701,4,0,0,500,500
5702,2,0,0,500,500
5702,3,0,0,500,500
5702,4,0,0,500,500
5703,2,0,0,500,500
5703,3,0,0,500,500
5703,4,0,0,500,500
5704,2,0,0,500,500
5704,3,0,0,500,500
5704,4,0,0,500,500
5705,2,0,0,500,500
5705,3,0,0,500,500
5705,4,0,0,500,500
5706,2,0,0,500,500
5706,3,0,0,500,500
5706,4,0,0,500,500
5707,2,0,0,500,500
5707,3,0,0,500,500
5707,4,0,0,500,500
5708,2,0,0,500,500
5708,3,0,0,500,500
5708,4,0,0,500,500
5709,2,0,0,500,500
5709,3,0,0,500,500
5709,4,0,0,500,500
5711,2,0,0,500,500
5711,3,0,0,500,500
5711,4,0,0,500,500
5712,2,0,0,500,500
5712,3,0,0,500,500
5712,4,0,0,500,500
5713,2,0,0,500,500
5713,3,0,0,500,500
5713,4,0,0,500,500
5716,2,0,0,500,500
5716,3,0,0,500,500
5716,4,0,0,500,500
5717,2,0,0,500,500
5717,3,0,0,500,500
5717,4,0,0,500,500
5718,2,0,0,500,500
5718,3,0,0,500,500
5718,4,0,0,500,500
5719,2,0,0,500,500
5719,3,0,0,500,500
5719,4,0,0,500,500
5720,2,0,0,500,500
5720,3,0,0,500,500
5720,4,0,0,500,500
5723,2,0,0,500,500
5723,3,0,0,500,500
5723,4,0,0,500,500
5724,2,0,0,500,500
5724,3,0,0,500,500
5724,4,0,0,500,500
5726,2,0,0,500,500
5726,3,0,0,500,500
5726,4,0,0,500,500
5727,2,0,0,500,500
5727,3,0,0,500,500
5727,4,0,0,500,500
5728,2,0,0,500,500
5728,3,0,0,500,500
5728,4,0,0,500,500
5729,2,0,0,500,500
5729,3,0,0,500,500
5729,4,0,0,500,500
5730,2,0,0,500,500
5730,3,0,0,500,500
5730,4,0,0,500,500
5731,2,0,0,500,500
5731,3,0,0,500,500
5731,4,0,0,500,500
5732,2,0,0,500,500
5732,3,0,0,500,500
5732,4,0,0,500,500
5734,2,0,0,500,500
5734,3,0,0,500,500
5734,4,0,0,500,500
5735,2,0,0,500,500
5735,3,0,0,500,500
5735,4,0,0,500,500
5736,2,0,0,500,500
5736,3,0,0,500,500
5736,4,0,0,500,500
5737,2,0,0,500,500
5737,3,0,0,500,500
5737,4,0,0,500,500
5739,2,0,0,500,500
5739,3,0,0,500,500
5739,4,0,0,500,500
5740,2,0,0,500,500
5740,3,0,0,500,500
5740,4,0,0,500,500
5741,2,0,0,500,500
5741,3,0,0,500,500
5741,4,0,0,500,500
5742,2,0,0,500,500
5742,3,0,0,500,500
5742,4,0,0,500,500
5743,2,0,0,500,500
5743,3,0,0,500,500
5743,4,0,0,500,500
5744,2,0,0,500,500
5744,3,0,0,500,500
5744,4,0,0,500,500
5745,2,0,0,500,500
5745,3,0,0,500,500
5745,4,0,0,500,500
5746,2,0,0,500,500
5746,3,0,0,500,500
5746,4,0,0,500,500
5747,2,0,0,500,500
5747,3,0,0,500,500
5747,4,0,0,500,500
5748,2,0,0,500,500
5748,3,0,0,500,500
5748,4,0,0,500,500
5749,2,0,0,500,500
5749,3,0,0,500,500
5749,4,0,0,500,500
5750,2,0,0,500,500
5750,3,0,0,500,500
5750,4,0,0,500,500
5751,2,0,0,500,500
5751,3,0,0,500,500
5751,4,0,0,500,500
5753,2,0,0,500,500
5753,3,0,0,500,500
5753,4,0,0,500,500
5754,2,0,0,500,500
5754,3,0,0,500,500
5754,4,0,0,500,500
5755,2,0,0,500,500
5755,3,0,0,500,500
5755,4,0,0,500,500
5756,2,0,0,500,500
5756,3,0,0,500,500
5756,4,0,0,500,500
5757,2,0.832933373,0,500,500
5757,3,0.817417993,0,500,500
5757,4,0.798439113,0,500,500
5758,2,0,0,500,500
5758,3,0,0,500,500
5758,4,0,0,500,500
5759,2,0,0,500,500
5759,3,0,0,500,500
5759,4,0,0,500,500
5760,2,0,0,500,500
5760,3,0,0,500,500
5760,4,0,0,500,500
5761,2,0,0,500,500
5761,3,0,0,500,500
5761,4,0,0,500,500
5762,2,0,0,500,500
5762,3,0,0,500,500
5762,4,0,0,500,500
5763,2,0,0,500,500
5763,3,0,0,500,500
5763,4,0,0,500,500
5764,2,0,0,500,500
5764,3,0,0,500,500
5764,4,0,0,500,500
5765,2,0.786058879,0,500,500
5765,3,0.771416648,0,500,500
5765,4,0.753505831,0,500,500
5766,2,0,0,500,500
5766,3,0,0,500,500
5766,4,0,0,500,500
5826,2,0,0,500,500
5826,3,0,0,500,500
5826,4,0,0,500,500
5827,2,0,0,500,500
5827,3,0,0,500,500
5827,4,0,0,500,500
5829,2,1.526876959,0,500,500
5829,3,1.498435216,0,500,500
5829,4,1.463644421,0,500,500
5830,2,0,0,500,500
5830,3,0,0,500,500
5830,4,0,0,500,500
5831,2,0,0,500,500
5831,3,0,0,500,500
5831,4,0,0,500,500
5832,2,0,0,500,500
5832,3,0,0,500,500
5832,4,0,0,500,500
5833,2,0,0,500,500
5833,3,0,0,500,500
5833,4,0,0,500,500
5834,2,0,0,500,500
5834,3,0,0,500,500
5834,4,0,0,500,500
5835,2,0,0,500,500
5835,3,0,0,500,500
5835,4,0,0,500,500
5836,2,0,0,500,500
5836,3,0,0,500,500
5836,4,0,0,500,500
5837,2,0,0,500,500
5837,3,0,0,500,500
5837,4,0,0,500,500
5838,2,0,0,500,500
5838,3,0,0,500,500
5838,4,0,0,500,500
5839,2,0,0,500,500
5839,3,0,0,500,500
5839,4,0,0,500,500
5840,2,0,0,500,500
5840,3,0,0,500,500
5840,4,0,0,500,500
5841,2,0,0,500,500
5841,3,0,0,500,500
5841,4,0,0,500,500
5842,2,0,0,500,500
5842,3,0,0,500,500
5842,4,0,0,500,500
5843,2,3.317658577,0,500,500
5843,3,3.255859236,0,500,500
5843,4,3.18026442,0,500,500
5844,2,0,0,500,500
5844,3,0,0,500,500
5844,4,0,0,500,500
5845,2,0,0,500,500
5845,3,0,0,500,500
5845,4,0,0,500,500
5846,2,0,0,500,500
5846,3,0,0,500,500
5846,4,0,0,500,500
5847,2,0,0,500,500
5847,3,0,0,500,500
5847,4,0,0,500,500
5848,2,0,0,500,500
5848,3,0,0,500,500
5848,4,0,0,500,500
5849,2,0,0,500,500
5849,3,0,0,500,500
5849,4,0,0,500,500
5850,2,0,0,500,500
5850,3,0,0,500,500
5850,4,0,0,500,500
5851,2,0,0,500,500
5851,3,0,0,500,500
5851,4,0,0,500,500
5852,2,0,0,500,500
5852,3,0,0,500,500
5852,4,0,0,500,500
5854,2,0,0,500,500
5854,3,0,0,500,500
5854,4,0,0,500,500
5856,2,0,0,500,500
5856,3,0,0,500,500
5856,4,0,0,500,500
5857,2,0,0,500,500
5857,3,0,0,500,500
5857,4,0,0,500,500
5858,2,0,0,500,500
5858,3,0,0,500,500
5858,4,0,0,500,500
5859,2,0,0,500,500
5859,3,0,0,500,500
5859,4,0,0,500,500
5860,2,0,0,500,500
5860,3,0,0,500,500
5860,4,0,0,500,500
5861,2,0,0,500,500
5861,3,0,0,500,500
5861,4,0,0,500,500
5863,2,0,0,500,500
5863,3,0,0,500,500
5863,4,0,0,500,500
5864,2,0,0,500,500
5864,3,0,0,500,500
5864,4,0,0,500,500
5865,2,0,0,500,500
5865,3,0,0,500,500
5865,4,0,0,500,500
10000000,2,-61.1023134,0,500,500
10000000,3,-60.99634569,0,500,500
10000000,4,-60.89037797,0,500,500
10010000,2,-19.95306283,0,500,500
10010000,3,-19.9184589,0,500,500
10010000,4,-19.88385496,0,500,500
10020000,2,-7.863044993,0,500,500
10020000,3,-7.842392412,0,500,500
10020000,4,-7.821739831,0,500,500
10030000,2,-7.862590765,0,500,500
10030000,3,-7.841723761,0,500,500
10030000,4,-7.820868996,0,500,500
10040000,2,-16.97525016,0,500,500
10040000,3,-16.95334463,0,500,500
10040000,4,-16.92840046,0,500,500
10050000,2,-17.48523984,0,500,500
10050000,3,-17.4553722,0,500,500
10050000,4,-17.42561691,0,500,500
10060000,2,-4.690337792,-0.003,500,500
10060000,3,-4.681421107,-0.003,500,500
10060000,4,-4.670843684,-0.003,500,500
10060001,2,0.000549067,0,500,500
10060001,3,0.000808259,0,500,500
10060001,4,0.001052658,0,500,500
10060002,2,-0.005,-0.0015,500,500
10060002,3,-0.005,-0.0015,500,500
10060002,4,-0.005,-0.0015,500,500
10060003,2,0,0,500,500
10060003,3,0,0,500,500
10060003,4,0,0,500,500
10060004,2,-0.000153797,0,500,500
10060004,3,-0.000194365,0,500,500
10060004,4,-0.000233466,0,500,500
10060005,2,0,0,500,500
10060005,3,0,0,500,500
10060005,4,0,0,500,500
10060006,2,-0.005583292,-0.0015,500,500
10060006,3,-0.005758559,-0.0015,500,500
10060006,4,-0.005924956,-0.0015,500,500
10060007,2,-0.005,-0.0015,500,500
10060007,3,-0.005,-0.0015,500,500
10060007,4,-0.005,-0.0015,500,500
10060008,2,-0.000732567,0,500,500
10060008,3,-0.000774856,0,500,500
10060008,4,-0.000688893,0,500,500
10060009,2,-0.000166542,0,500,500
10060009,3,-0.000213097,0,500,500
10060009,4,-0.000257943,0,500,500
10060010,2,-0.430363305,-0.0015,500,500
10060010,3,-0.429625611,-0.0015,500,500
10060010,4,-0.428887918,-0.0015,500,500
10060011,2,-0.005,-0.0015,500,500
10060011,3,-0.005,-0.0015,500,500
10060011,4,-0.005,-0.0015,500,500
10060012,2,-0.000183027,0,500,500
10060012,3,-0.000236226,0,500,500
10060012,4,-0.000286761,0,500,500
10060013,2,-0.000166542,0,500,500
10060013,3,-0.000213097,0,500,500
10060013,4,-0.000257943,0,500,500
10060014,2,-0.000482,0,500,500
10060014,3,-0.00033,0,500,500
10060014,4,-0.00053,0,500,500
10060015,2,-0.00018305,0,500,500
10060015,3,-0.000236302,0,500,500
10060015,4,-0.000286914,0,500,500
10060016,2,0,0,500,500
10060016,3,0,0,500,500
10060016,4,0,0,500,500
10060017,2,0,0,500,500
10060017,3,0,0,500,500
10060017,4,0,0,500,500
10060018,2,-0.000180867,0,500,500
10060018,3,-0.000233663,0,500,500
10060018,4,-0.00028419,0,500,500
10060019,2,0,0,500,500
10060019,3,0,0,500,500
10060019,4,0,0,500,500
10060020,2,0,0,500,500
10060020,3,0,0,500,500
10060020,4,0,0,500,500
10060021,2,-0.000373057,0,500,500
10060021,3,-0.000482649,0,500,500
10060021,4,-0.000586744,0,500,500
10060022,2,-0.000180867,0,500,500
10060022,3,-0.000233663,0,500,500
10060022,4,-0.00028419,0,500,500
10060023,2,-0.425363305,0,500,500
10060023,3,-0.424625611,0,500,500
10060023,4,-0.423887918,0,500,500
10060024,2,-0.000183027,0,500,500
10060024,3,-0.000236226,0,500,500
10060024,4,-0.000286761,0,500,500
10060025,2,0,0,500,500
10060025,3,0,0,500,500
10060025,4,0,0,500,500
10060026,2,0,0,500,500
10060026,3,0,0,500,500
10060026,4,0,0,500,500
10060027,2,0,0,500,500
10060027,3,0,0,500,500
10060027,4,0,0,500,500
10060028,2,0,0,500,500
10060028,3,0,0,500,500
10060028,4,0,0,500,500
10060029,2,-0.005,-0.0015,500,500
10060029,3,-0.005,-0.0015,500,500
10060029,4,-0.005,-0.0015,500,500
10060030,2,-0.005165918,-0.0015,500,500
10060030,3,-0.005211279,-0.0015,500,500
10060030,4,-0.005254417,-0.0015,500,500
10060031,2,-0.000378997,0,500,500
10060031,3,-0.000489038,0,500,500
10060031,4,-0.000592146,0,500,500
10060032,2,-0.005,-0.0015,500,500
10060032,3,-0.005,-0.0015,500,500
10060032,4,-0.005,-0.0015,500,500
10060033,2,-0.005,-0.0015,500,500
10060033,3,-0.005,-0.0015,500,500
10060033,4,-0.005,-0.0015,500,500
10060034,2,-0.000165902,0,500,500
10060034,3,-0.000211225,0,500,500
10060034,4,-0.000254308,0,500,500
10060035,2,-0.005,-0.0015,500,500
10060035,3,-0.005,-0.0015,500,500
10060035,4,-0.005,-0.0015,500,500
10060036,2,0,0,500,500
10060036,3,-0.00016,0,500,500
10060036,4,-0.00022,0,500,500
10060037,2,-0.000062186,0,500,500
10060037,3,-0.000039374,0,500,500
10060037,4,-0.000131168,0,500,500
10060038,2,-0.42553178,0,500,500
10060038,3,-0.424841093,0,500,500
10060038,4,-0.424148391,0,500,500
10060039,2,0,0,500,500
10060039,3,0,0,500,500
10060039,4,0,0,500,500
10060040,2,0,0,500,500
10060040,3,0,0,500,500
10060040,4,0,0,500,500
10060041,2,0,0,500,500
10060041,3,0,0,500,500
10060041,4,0,0,500,500
10060042,2,-0.005,-0.0015,500,500
10060042,3,-0.005,-0.0015,500,500
10060042,4,-0.005,-0.0015,500,500
10060043,2,0,0,500,500
10060043,3,0,0,500,500
10060043,4,0,0,500,500
10060044,2,0,0,500,500
10060044,3,-0.00016,0,500,500
10060044,4,-0.00022,0,500,500
10060045,2,0,0,500,500
10060045,3,0,0,500,500
10060045,4,0,0,500,500
10060046,2,-0.005,-0.0015,500,500
10060046,3,-0.005,-0.0015,500,500
10060046,4,-0.005,-0.0015,500,500
10060047,2,-0.42553178,0,500,500
10060047,3,-0.428683093,0,500,500
10060047,4,-0.427004391,0,500,500
10060048,2,0,0,500,500
10060048,3,0,0,500,500
10060048,4,0,0,500,500
10060049,2,0,0,500,500
10060049,3,0,0,500,500
10060049,4,0,0,500,500
10060050,2,0,0,500,500
10060050,3,0,0,500,500
10060050,4,0,0,500,500
10060051,2,-0.430363305,-0.0015,500,500
10060051,3,-0.429625611,-0.0015,500,500
10060051,4,-0.428887918,-0.0015,500,500
10060052,2,-0.425363305,0,500,500
10060052,3,-0.424625611,0,500,500
10060052,4,-0.423887918,0,500,500
10060053,2,0,0,500,500
10060053,3,0,0,500,500
10060053,4,0,0,500,500
10060054,2,0,0,500,500
10060054,3,0,0,500,500
10060054,4,0,0,500,500
10060055,2,-0.000427813,0,500,500
10060055,3,-0.000560162,0,500,500
10060055,4,-0.000684306,0,500,500
10060056,2,0,0,500,500
10060056,3,0,0,500,500
10060056,4,0,0,500,500
10060057,2,0,0,500,500
10060057,3,0,0,500,500
10060057,4,0,0,500,500
10060058,2,-0.425565845,0,500,500
10060058,3,-0.424889404,0,500,500
10060058,4,-0.4242093,0,500,500
10060059,2,-0.000506544,0,500,500
10060059,3,-0.00064648,0,500,500
10060059,4,-0.000779468,0,500,500
10060060,2,-0.000221894,0,500,500
10060060,3,-0.000290927,0,500,500
10060060,4,-0.000355207,0,500,500
10060061,2,-0.000058584,0,500,500
10060061,3,-0.000062186,0,500,500
10060061,4,-0.000039374,0,500,500
10060062,2,0,0,500,500
10060062,3,0,0,500,500
10060062,4,0,0,500,500
10060063,2,0,0,500,500
10060063,3,0,0,500,500
10060063,4,-0.00003443,0,500,500
10060064,2,0,0,500,500
10060064,3,0,0,500,500
10060064,4,0,0,500,500
10060065,2,-0.000366403,0,500,500
10060065,3,-0.000473466,0,500,500
10060065,4,-0.000575486,0,500,500
10060066,2,-0.425363305,0,500,500
10060066,3,-0.424625611,0,500,500
10060066,4,-0.424047918,0,500,500
10060067,2,-0.425363305,0,500,500
10060067,3,-0.424625611,0,500,500
10060067,4,-0.423887918,0,500,500
10060068,2,0,0,500,500
10060068,3,0,0,500,500
10060068,4,0,0,500,500
10060069,2,0.000295205,0,500,500
10060069,3,0.000469665,0,500,500
10060069,4,0.000634817,0,500,500
10060070,2,-0.000488461,0,500,500
10060070,3,-0.000622393,0,500,500
10060070,4,-0.000751121,0,500,500
10060071,2,-0.000200174,0,500,500
10060071,3,-0.0002613,0,500,500
10060071,4,-0.000319363,0,500,500
10060072,2,-0.000141046,0,500,500
10060072,3,-0.000175614,0,500,500
10060072,4,-0.000208951,0,500,500
10060073,2,0,0,500,500
10060073,3,0,0,500,500
10060073,4,0,0,500,500
10060074,2,0,0,500,500
10060074,3,0,0,500,500
10060074,4,0,0,500,500
10060075,2,-0.0002001,0,500,500
10060075,3,-0.000261059,0,500,500
10060075,4,-0.000318883,0,500,500
10060076,2,0,0,500,500
10060076,3,0,0,500,500
10060076,4,0,0,500,500
10060077,2,-0.000345943,0,500,500
10060077,3,-0.000442495,0,500,500
10060077,4,-0.000533879,0,500,500
10060078,2,-0.425529207,0,500,500
10060078,3,-0.424836837,0,500,500
10060078,4,-0.424142226,0,500,500
10070000,2,-18.96684214,0,500,500
10070000,3,-18.93394857,0,500,500
10070000,4,-18.90105501,0,500,500
10080000,2,-60.8878544,0,500,500
10080000,3,-60.76876109,0,500,500
10080000,4,-60.65135455,0,500,500
10090000,2,-19.95306283,0,500,500
10090000,3,-19.9184589,0,500,500
10090000,4,-19.88385496,0,500,500
10100000,2,-3.234690174,-0.0105,500,500
10100000,3,-3.233576892,-0.0105,500,500
10100000,4,-3.228548397,-0.0105,500,500
10100001,2,-0.000214521,0,500,500
10100001,3,-0.000276356,0,500,500
10100001,4,-0.000334841,0,500,500
10100002,2,0,0,500,500
10100002,3,0,0,500,500
10100002,4,0,0,500,500
10100003,2,0,0,500,500
10100003,3,0,0,500,500
10100003,4,0,0,500,500
10100004,2,0,0,500,500
