QtBids,QBid,forT
230938,768599,91
230938,768600,92
230939,768602,90
230939,768603,91
230939,768604,92
230940,768606,90
230940,768607,91
230940,768608,92
230941,768610,90
230941,768611,91
230941,768612,92
230942,768614,90
230942,768615,91
230942,768616,92
230943,768618,90
230943,768619,91
230943,768620,92
230944,768622,90
230944,768623,91
230944,768624,92
230945,768626,90
230946,768628,90
230946,768629,91
230946,768630,92
230947,768632,90
230947,768633,91
230947,768634,92
230948,768636,90
230948,768637,91
230948,768638,92
230949,768640,90
230949,768641,91
230950,768643,90
230950,768644,91
230950,768645,92
230951,768647,90
230952,768649,90
230952,768650,91
230952,768651,92
230953,768653,90
230953,768654,91
230953,768655,92
230954,768657,90
230954,768658,91
230954,768659,92
230955,768661,90
230955,768662,91
230955,768663,92
230956,768665,90
230956,768666,91
230956,768667,92
230957,768669,90
230958,768671,90
230958,768672,91
230958,768673,92
230959,768675,90
230959,768676,91
230959,768677,92
230960,768679,90
230960,768680,91
230960,768681,92
230961,768683,90
230961,768684,91
230961,768685,92
230962,768687,90
230963,768689,90
230963,768690,91
230963,768691,92
230964,768693,90
230964,768694,91
230965,768696,90
230965,768697,91
230965,768698,92
230966,768700,90
230966,768701,91
230966,768702,92
230967,768704,90
230967,768705,91
230967,768706,92
230968,768708,90
230968,768709,91
230968,768710,92
230969,768712,90
230970,768714,90
230970,768715,91
230971,768717,90
230971,768718,91
230971,768719,92
230972,768721,90
230972,768722,91
230972,768723,92
230973,768725,90
230973,768726,91
230973,768727,92
230974,768729,90
230974,768730,91
230974,768731,92
230975,768733,90
230975,768734,91
230975,768735,92
230976,768737,90
230977,768739,90
230977,768740,91
230977,768741,92
230978,768743,90
230978,768744,91
230978,768745,92
230979,768747,90
230979,768748,91
230979,768749,92
230980,768751,90
230980,768752,91
230980,768753,92
230981,768755,90
230982,768757,90
230982,768758,91
230982,768759,92
230983,768761,90
230983,768762,91
230984,768764,90
230984,768765,91
230984,768766,92
230985,768768,90
230985,768769,91
230985,768770,92
230986,768772,90
230986,768773,91
230986,768774,92
230987,768776,90
230987,768777,91
230987,768778,92
230988,768780,90
230989,768782,90
230989,768783,91
230989,768784,92
230990,768786,90
230990,768787,91
230990,768788,92
230991,768790,90
230991,768791,91
230991,768792,92
230992,768794,90
230992,768795,91
230992,768796,92
230993,768798,90
230993,768799,91
230993,768800,92
230994,768802,90
230994,768803,91
230994,768804,92
230995,768806,90
230995,768807,91
230996,768809,90
230996,768810,91
230996,768811,92
230997,768813,90
230998,768815,90
230998,768816,91
230998,768817,92
230999,768819,90
230999,768820,91
230999,768821,92
231000,768823,90
231000,768824,91
231000,768825,92
231001,768827,90
231001,768828,91
231001,768829,92
231002,768831,90
231002,768832,91
231002,768833,92
231003,768835,90
231003,768836,91
231004,768838,90
231004,768839,91
231004,768840,92
231005,768842,90
231005,768843,91
231005,768844,92
231006,768846,90
231007,768848,90
231007,768849,91
231007,768850,92
231008,768852,90
231008,768853,91
231008,768854,92
231009,768856,90
231009,768857,91
231009,768858,92
231010,768860,90
231010,768861,91
231010,768862,92
231011,768864,90
231011,768865,91
231011,768866,92
231012,768868,90
231012,768869,91
231012,768870,92
231013,768872,90
231013,768873,91
231013,768874,92
231014,768876,90
231014,768877,91
231014,768878,92
231015,768880,90
231015,768881,91
231015,768882,92
231016,768884,90
231017,768886,90
231017,768887,91
231017,768888,92
231018,768890,90
231018,768891,91
231018,768892,92
231019,768894,90
231019,768895,91
231019,768896,92
231020,768898,90
231020,768899,91
231020,768900,92
231021,768902,90
231021,768903,91
231021,768904,92
231022,768906,90
231023,768908,90
231023,768909,91
231023,768910,92
231024,768912,90
231024,768913,91
231024,768914,92
231025,768916,90
231025,768917,91
231025,768918,92
231026,768920,90
231027,768922,90
231027,768923,91
231027,768924,92
231028,768926,90
231028,768927,91
231028,768928,92
231029,768930,90
231029,768931,91
231029,768932,92
231030,768934,90
231030,768935,91
231030,768936,92
231031,768938,90
231031,768939,91
231031,768940,92
231032,768942,90
231032,768943,91
231032,768944,92
231033,768946,90
231033,768947,91
231033,768948,92
231034,768950,90
231034,768951,91
231034,768952,92
231035,768954,90
231035,768955,91
231035,768956,92
231036,768958,90
231036,768959,91
231036,768960,92
230877,768373,90
230877,768374,91
230877,768375,92
230878,768377,90
230878,768378,91
230878,768379,92
230879,768381,90
230879,768382,91
230879,768383,92
230880,768385,90
230880,768386,91
230880,768387,92
230881,768389,90
230881,768390,91
230881,768391,92
230882,768393,90
230882,768394,91
230882,768395,92
230883,768397,90
230883,768398,91
230883,768399,92
230884,768401,90
230884,768402,91
230884,768403,92
231041,768977,90
231041,768978,91
231043,768981,90
231043,768982,91
231043,768983,92
231044,768985,90
231045,768987,90
231045,768988,91
231046,768990,90
231046,768991,91
231046,768992,92
231047,768994,90
231050,768998,90
231051,769000,90
231051,769001,91
231052,769003,90
231052,769004,91
231052,769005,92
231054,769008,90
231055,769010,90
231055,769011,91
231055,769012,92
231056,769014,90
231056,769015,91
231058,769018,90
231059,769020,90
231059,769021,91
231060,769023,90
231060,769024,91
231060,769025,92
231062,769028,90
231062,769029,91
231062,769030,92
231063,769032,90
231064,769034,90
231064,769035,91
231065,769037,90
231065,769038,91
231067,769041,90
231067,769042,91
231067,769043,92
231068,769045,90
231068,769046,91
231068,769047,92
231069,769049,90
231069,769050,91
231069,769051,92
231070,769053,90
231072,769056,90
231072,769057,91
231073,769059,90
231073,769060,91
231073,769061,92
231074,769063,90
231074,769064,91
231074,769065,92
231075,769067,90
231075,769068,91
231076,769070,90
231077,769072,90
231077,769073,91
231079,769076,90
231080,769078,90
231080,769079,91
231080,769080,92
231081,769082,90
231081,769083,91
231081,769084,92
231083,769087,90
231083,769088,91
231084,769090,90
231085,769092,90
231085,769093,91
231085,769094,92
231087,769097,90
231087,769098,91
231088,769100,90
231090,769103,90
231090,769104,91
231091,769106,90
231092,769108,90
231092,769109,91
231092,769110,92
231093,769112,90
231094,769114,90
231094,769115,91
231094,769116,92
231096,769119,90
231096,769120,91
231097,769122,90
231097,769123,91
231098,769125,90
231098,769126,91
231098,769127,92
231100,769130,90
231101,769132,90
231102,769134,90
231102,769135,91
231104,769138,90
231104,769139,91
231104,769140,92
231105,769142,90
231105,769143,91
231105,769144,92
231107,769147,90
231108,769149,90
231108,769150,91
231109,769152,90
231111,769155,90
231111,769156,91
231111,769157,92
231112,769159,90
231112,769160,91
231037,768962,90
231037,768963,91
231037,768964,92
231038,768966,90
231038,768967,91
231038,768968,92
231039,768970,90
231039,768971,91
231040,768973,90
231040,768974,91
231040,768975,92
231118,769178,90
231118,769179,91
231118,769180,92
231119,769182,90
231120,769184,90
231120,769185,91
231121,769187,90
231121,769188,91
231121,769189,92
231122,769191,90
231122,769192,91
231123,769194,90
231126,769198,90
231127,769200,90
231127,769201,91
231127,769202,92
231128,769204,90
231128,769205,91
231129,769207,90
231129,769208,91
231131,769211,90
231132,769213,90
231132,769214,91
231132,769215,92
231134,769218,90
231134,769219,91
231135,769221,90
231135,769222,91
231135,769223,92
231136,769225,90
231137,769227,90
231137,769228,91
231138,769230,90
231138,769231,91
231138,769232,92
231140,769235,90
231141,769237,90
231141,769238,91
231142,769240,90
231142,769241,91
231142,769242,92
231144,769245,90
231145,769247,90
231145,769248,91
231145,769249,92
231146,769251,90
231148,769254,90
231148,769255,91
231149,769257,90
231151,769260,90
231151,769261,91
231151,769262,92
231152,769264,90
231152,769265,91
231153,769267,90
231153,769268,91
231155,769271,90
231155,769272,91
231155,769273,92
231156,769275,90
231157,769277,90
231157,769278,91
231159,769281,90
231159,769282,91
231159,769283,92
231160,769285,90
231162,769288,90
231162,769289,91
231162,769290,92
231163,769292,90
231163,769293,91
231164,769295,90
231166,769298,90
231166,769299,91
231167,769301,90
231167,769302,91
231167,769303,92
231168,769305,90
231169,769307,90
231169,769308,91
231170,769310,90
231171,769312,90
231171,769313,91
231171,769314,92
231174,769318,90
231174,769319,91
231174,769320,92
231175,769322,90
231175,769323,91
231176,769325,90
231177,769327,90
231177,769328,91
231177,769329,92
231178,769331,90
231178,769332,91
231180,769335,90
231181,769337,90
231181,769338,91
231183,769341,90
231183,769342,91
231183,769343,92
231184,769345,90
231185,769347,90
231185,769348,91
231185,769349,92
231186,769351,90
231186,769352,91
231188,769355,90
231189,769357,90
231190,769359,90
231190,769360,91
231192,769363,90
231192,769364,91
231192,769365,92
231193,769367,90
231195,769370,90
231195,769371,91
231195,769372,92
231196,769374,90
231196,769375,91
231113,769162,90
231113,769163,91
231113,769164,92
231114,769166,90
231114,769167,91
231114,769168,92
231115,769170,90
231115,769171,91
231116,769173,90
231116,769174,91
231116,769175,92
231201,769392,90
231201,769393,91
231202,769395,90
231203,769397,90
231203,769398,91
231203,769399,92
231206,769403,90
231206,769404,91
231207,769406,90
231208,769408,90
231208,769409,91
231208,769410,92
231209,769412,90
231209,769413,91
231209,769414,92
231210,769416,90
231212,769419,90
231212,769420,91
231213,769422,90
231213,769423,91
231214,769425,90
231214,769426,91
231214,769427,92
231216,769430,90
231218,769433,90
231218,769434,91
231218,769435,92
231219,769437,90
231219,769438,91
231220,769440,90
231222,769443,90
231223,769445,90
231223,769446,91
231223,769447,92
231224,769449,90
231224,769450,91
231225,769452,90
231226,769454,90
231226,769455,91
231226,769456,92
231227,769458,90
231227,769459,91
231229,769462,90
231229,769463,91
231229,769464,92
231231,769467,90
231232,769469,90
231232,769470,91
231233,769472,90
231233,769473,91
231233,769474,92
231234,769476,90
231234,769477,91
231235,769479,90
231235,769480,91
231235,769481,92
231236,769483,90
231236,769484,91
231236,769485,92
231238,769488,90
231238,769489,91
231239,769491,90
231239,769492,91
231239,769493,92
231240,769495,90
231242,769498,90
231243,769500,90
231243,769501,91
231244,769503,90
231244,769504,91
231244,769505,92
231245,769507,90
231245,769508,91
231247,769511,90
231248,769513,90
231248,769514,91
231248,769515,92
231249,769517,90
231249,769518,91
231249,769519,92
231251,769522,90
231252,769524,90
231252,769525,91
231253,769527,90
231253,769528,91
231253,769529,92
231254,769531,90
231254,769532,91
231256,769535,90
231257,769537,90
231257,769538,91
231259,769541,90
231260,769543,90
231260,769544,91
231260,769545,92
231261,769547,90
231261,769548,91
231261,769549,92
231262,769551,90
231262,769552,91
231262,769553,92
231263,769555,90
231263,769556,91
231263,769557,92
231264,769559,90
231264,769560,91
231264,769561,92
231265,769563,90
231265,769564,91
231265,769565,92
231266,769567,90
231266,769568,91
231266,769569,92
231267,769571,90
231267,769572,91
231267,769573,92
231268,769575,90
231268,769576,91
231269,769578,90
231270,769580,90
231270,769581,91
231270,769582,92
231271,769584,90
231271,769585,91
231271,769586,92
231272,769588,90
231272,769589,91
231272,769590,92
231273,769592,90
231273,769593,91
231274,769595,90
231276,769598,90
231276,769599,91
231276,769600,92
231277,769602,90
231277,769603,91
231277,769604,92
231278,769606,90
231278,769607,91
231278,769608,92
231279,769610,90
231279,769611,91
231279,769612,92
231280,769614,90
231280,769615,91
231280,769616,92
231197,769377,90
231197,769378,91
231197,769379,92
231198,769381,90
231198,769382,91
231198,769383,92
231199,769385,90
231199,769386,91
231199,769387,92
231200,769389,90
231200,769390,91
231281,769618,90
231281,769619,91
231281,769620,92
231282,769622,90
231282,769623,91
231282,769624,92
231283,769626,90
231283,769627,91
231283,769628,92
231284,769630,90
231284,769631,91
231289,769648,90
231290,769650,90
231290,769651,91
231290,769652,92
231291,769654,90
231291,769655,91
231292,769657,90
231292,769658,91
231292,769659,92
231293,769661,90
231294,769663,90
231294,769664,91
231294,769665,92
231295,769667,90
231295,769668,91
231296,769670,90
231296,769671,91
231296,769672,92
231297,769674,90
231297,769675,91
231297,769676,92
231298,769678,90
231298,769679,91
231299,769681,90
231299,769682,91
231299,769683,92
231300,769685,90
231302,769688,90
231302,769689,91
231302,769690,92
231303,769692,90
231303,769693,91
231304,769695,90
231305,769697,90
231305,769698,91
231305,769699,92
231306,769701,90
231306,769702,91
231307,769704,90
231307,769705,91
231307,769706,92
