QtBids,QBid,forT
230697,767756,89
230697,767757,90
230697,767758,91
230697,767759,92
230698,767760,89
230698,767761,90
230699,767762,89
230699,767763,90
230699,767764,91
230699,767765,92
230700,767766,89
230700,767767,90
230700,767768,91
230701,767769,89
230701,767770,90
230702,767771,89
230702,767772,90
230702,767773,91
230702,767774,92
230703,767775,89
230703,767776,90
230703,767777,91
230703,767778,92
230704,767779,89
230704,767780,90
230704,767781,91
230704,767782,92
230705,767783,89
230705,767784,90
230705,767785,91
230705,767786,92
230706,767787,89
230706,767788,90
230706,767789,91
230706,767790,92
230707,767791,89
230707,767792,90
230708,767793,89
230708,767794,90
230708,767795,91
230708,767796,92
230709,767797,89
230709,767798,90
230709,767799,91
230709,767800,92
230710,767801,89
230710,767802,90
230710,767803,91
230711,767804,89
230711,767805,90
230711,767806,91
230711,767807,92
230712,767808,89
230712,767809,90
230712,767810,91
230712,767811,92
230713,767812,89
230713,767813,90
230713,767814,91
230713,767815,92
230714,767816,89
230714,767817,90
230714,767818,91
230715,767819,89
230715,767820,90
230715,767821,91
230715,767822,92
230717,767824,89
230717,767825,90
230717,767826,91
230717,767827,92
230718,767828,89
230718,767829,90
230718,767830,91
230718,767831,92
230719,767832,89
230719,767833,90
230719,767834,91
230719,767835,92
230720,767836,89
230720,767837,90
230720,767838,91
230720,767839,92
230721,767840,89
230721,767841,90
230721,767842,91
230721,767843,92
230722,767844,89
230722,767845,90
230722,767846,91
230722,767847,92
230723,767848,89
230723,767849,90
230723,767850,91
230723,767851,92
230724,767852,89
230724,767853,90
230724,767854,91
230724,767855,92
230653,767599,89
230653,767600,90
230653,767601,91
230653,767602,92
230654,767603,89
230654,767604,90
230654,767605,91
230654,767606,92
230655,767607,89
230655,767608,90
230655,767609,91
230655,767610,92
230656,767611,89
230656,767612,90
230656,767613,91
230656,767614,92
230657,767615,89
230657,767616,90
230657,767617,91
230657,767618,92
230658,767619,89
230658,767620,90
230658,767621,91
230658,767622,92
230659,767623,89
230659,767624,90
230659,767625,91
230659,767626,92
230660,767627,89
230660,767628,90
230660,767629,91
230660,767630,92
230729,767871,89
230729,767872,90
230729,767873,91
230730,767874,89
230730,767875,90
230731,767876,89
230731,767877,90
230731,767878,91
230731,767879,92
230732,767880,89
230732,767881,90
230732,767882,91
230733,767883,89
230733,767884,90
230734,767885,89
230734,767886,90
230734,767887,91
230734,767888,92
230735,767889,89
230735,767890,90
230735,767891,91
230735,767892,92
230736,767893,89
230736,767894,90
230736,767895,91
230736,767896,92
230737,767897,89
230737,767898,90
230738,767899,89
230738,767900,90
230738,767901,91
230738,767902,92
230739,767903,89
230739,767904,90
230739,767905,91
230740,767906,89
230740,767907,90
230740,767908,91
230740,767909,92
230741,767910,89
230741,767911,90
230741,767912,91
230741,767913,92
230742,767914,89
230742,767915,90
230743,767916,89
230743,767917,90
230743,767918,91
230744,767919,89
230744,767920,90
230744,767921,91
230744,767922,92
230745,767923,89
230745,767924,90
230745,767925,91
230745,767926,92
230746,767927,89
230746,767928,90
230747,767929,89
230747,767930,90
230747,767931,91
230748,767932,89
230748,767933,90
230748,767934,91
230748,767935,92
230749,767936,89
230749,767937,90
230750,767938,89
230750,767939,90
230750,767940,91
230750,767941,92
230751,767942,89
230751,767943,90
230751,767944,91
230752,767945,89
230752,767946,90
230752,767947,91
230752,767948,92
230753,767949,89
230753,767950,90
230753,767951,91
230753,767952,92
230754,767953,89
230754,767954,90
230754,767955,91
230755,767956,89
230755,767957,90
230755,767958,91
230755,767959,92
230756,767960,89
230756,767961,90
230756,767962,91
230756,767963,92
230757,767964,89
230757,767965,90
230758,767966,89
230758,767967,90
230758,767968,91
230758,767969,92
230759,767970,89
230759,767971,90
230759,767972,91
230760,767973,89
230760,767974,90
230761,767975,89
230761,767976,90
230761,767977,91
230762,767978,89
230762,767979,90
230762,767980,91
230762,767981,92
230763,767982,89
230763,767983,90
230763,767984,91
230764,767985,89
230764,767986,90
230764,767987,91
230764,767988,92
230765,767989,89
230765,767990,90
230765,767991,91
230765,767992,92
230766,767993,89
230766,767994,90
230767,767995,89
230767,767996,90
230768,767997,89
230768,767998,90
230768,767999,91
230768,768000,92
230769,768001,89
230769,768002,90
230769,768003,91
230769,768004,92
230770,768005,89
230770,768006,90
230770,768007,91
230770,768008,92
230771,768009,89
230771,768010,90
230771,768011,91
230772,768012,89
230772,768013,90
230772,768014,91
230772,768015,92
230725,767856,89
230725,767857,90
230725,767858,91
230725,767859,92
230726,767860,89
230726,767861,90
230726,767862,91
230726,767863,92
230727,767864,89
230727,767865,90
230727,767866,91
230727,767867,92
230728,767868,89
230728,767869,90
230728,767870,91
230781,768048,89
230781,768049,90
230781,768050,91
230781,768051,92
230782,768052,89
230782,768053,90
230782,768054,91
230782,768055,92
230783,768056,89
230783,768057,90
230783,768058,91
230783,768059,92
230784,768060,89
230784,768061,90
230784,768062,91
230784,768063,92
230785,768064,89
230785,768065,90
230786,768066,89
230786,768067,90
230787,768068,89
230787,768069,90
230787,768070,91
230787,768071,92
230788,768072,89
230788,768073,90
230788,768074,91
230789,768075,89
230789,768076,90
230789,768077,91
230789,768078,92
230790,768079,89
230790,768080,90
230791,768081,89
230791,768082,90
230791,768083,91
230792,768084,89
230792,768085,90
230792,768086,91
230792,768087,92
230793,768088,89
230793,768089,90
230793,768090,91
230793,768091,92
230794,768092,89
230794,768093,90
230795,768094,89
230795,768095,90
230795,768096,91
230796,768097,89
230796,768098,90
230796,768099,91
230796,768100,92
230797,768101,89
230797,768102,90
230797,768103,91
230798,768104,89
230798,768105,90
230798,768106,91
230798,768107,92
230799,768108,89
230799,768109,90
230800,768110,89
230800,768111,90
230800,768112,91
230800,768113,92
230801,768114,89
230801,768115,90
230802,768116,89
230802,768117,90
230802,768118,91
230802,768119,92
230803,768120,89
230803,768121,90
230803,768122,91
230803,768123,92
230804,768124,89
230804,768125,90
230804,768126,91
230805,768127,89
230805,768128,90
230806,768129,89
230806,768130,90
230807,768131,89
230807,768132,90
230807,768133,91
230807,768134,92
230808,768135,89
230808,768136,90
230808,768137,91
230809,768138,89
230809,768139,90
230809,768140,91
230809,768141,92
230810,768142,89
230810,768143,90
230810,768144,91
230810,768145,92
230811,768146,89
230811,768147,90
230811,768148,91
230812,768149,89
230812,768150,90
230812,768151,91
230812,768152,92
230813,768153,89
230813,768154,90
230813,768155,91
230813,768156,92
230814,768157,89
230814,768158,90
230815,768159,89
230815,768160,90
230815,768161,91
230815,768162,92
230816,768163,89
230816,768164,90
230816,768165,91
230816,768166,92
230817,768167,89
230817,768168,90
230817,768169,91
230818,768170,89
230818,768171,90
230819,768172,89
230819,768173,90
230819,768174,91
230819,768175,92
230820,768176,89
230820,768177,90
230820,768178,91
230820,768179,92
230821,768180,89
230821,768181,90
230821,768182,91
230821,768183,92
230822,768184,89
230822,768185,90
230822,768186,91
230822,768187,92
230823,768188,89
230823,768189,90
230823,768190,91
230823,768191,92
230824,768192,89
230824,768193,90
230824,768194,91
230824,768195,92
230825,768196,89
230825,768197,90
230826,768198,89
230826,768199,90
230826,768200,91
230826,768201,92
230827,768202,89
230827,768203,90
230827,768204,91
230827,768205,92
230828,768206,89
230828,768207,90
230829,768208,89
230829,768209,90
230830,768210,89
230830,768211,90
230830,768212,91
230830,768213,92
230831,768214,89
230831,768215,90
230831,768216,91
230831,768217,92
230832,768218,89
230832,768219,90
230832,768220,91
230833,768221,89
230833,768222,90
230833,768223,91
230833,768224,92
230834,768225,89
230834,768226,90
230835,768227,89
230835,768228,90
230835,768229,91
230835,768230,92
230836,768231,89
230836,768232,90
230836,768233,91
230836,768234,92
230837,768235,89
230837,768236,90
230837,768237,91
230837,768238,92
230839,768240,89
230839,768241,90
230839,768242,91
230840,768243,89
230840,768244,90
230841,768245,89
230841,768246,90
230841,768247,91
230841,768248,92
230842,768249,89
230842,768250,90
230842,768251,91
230842,768252,92
230843,768253,89
230843,768254,90
230843,768255,91
230843,768256,92
230844,768257,89
230844,768258,90
230844,768259,91
230845,768260,89
230845,768261,90
230845,768262,91
230845,768263,92
230846,768264,89
230846,768265,90
230846,768266,91
230846,768267,92
230847,768268,89
230847,768269,90
230847,768270,91
230847,768271,92
230848,768272,89
230848,768273,90
230848,768274,91
230848,768275,92
230849,768276,89
230849,768277,90
230850,768278,89
230850,768279,90
230851,768280,89
230851,768281,90
230851,768282,91
230851,768283,92
230852,768284,89
230852,768285,90
230852,768286,91
230853,768287,89
230853,768288,90
230853,768289,91
230853,768290,92
230854,768291,89
230854,768292,90
230854,768293,91
230854,768294,92
230855,768295,89
230855,768296,90
230855,768297,91
230855,768298,92
230856,768299,89
230856,768300,90
230856,768301,91
230856,768302,92
230857,768303,89
230857,768304,90
230858,768305,89
230858,768306,90
230859,768307,89
230859,768308,90
230859,768309,91
230859,768310,92
230860,768311,89
230860,768312,90
230860,768313,91
230860,768314,92
230861,768315,89
230861,768316,90
230863,768318,89
230863,768319,90
230863,768320,91
230863,768321,92
230864,768322,89
230864,768323,90
230864,768324,91
230864,768325,92
230865,768326,89
230865,768327,90
230865,768328,91
230866,768329,89
230866,768330,90
230866,768331,91
230866,768332,92
230867,768333,89
230867,768334,90
230867,768335,91
230867,768336,92
230868,768337,89
230868,768338,90
230868,768339,91
230869,768340,89
230869,768341,90
230869,768342,91
230869,768343,92
230870,768344,89
230870,768345,90
230870,768346,91
230870,768347,92
230871,768348,89
230871,768349,90
230871,768350,91
230871,768351,92
230872,768352,89
230872,768353,90
230872,768354,91
230872,768355,92
230873,768356,89
230873,768357,90
230873,768358,91
230873,768359,92
230874,768360,89
230874,768361,90
230874,768362,91
230874,768363,92
230875,768364,89
230875,768365,90
230875,768366,91
230875,768367,92
230876,768368,89
230876,768369,90
230876,768370,91
230876,768371,92
230773,768016,89
230773,768017,90
230773,768018,91
230773,768019,92
230774,768020,89
230774,768021,90
230774,768022,91
230774,768023,92
230775,768024,89
230775,768025,90
230775,768026,91
230775,768027,92
230776,768028,89
230776,768029,90
230776,768030,91
230776,768031,92
230777,768032,89
230777,768033,90
230777,768034,91
230777,768035,92
230778,768036,89
230778,768037,90
230778,768038,91
230778,768039,92
230779,768040,89
230779,768041,90
230779,768042,91
230779,768043,92
230780,768044,89
230780,768045,90
230780,768046,91
230780,768047,92
230885,768404,89
230885,768405,90
230885,768406,91
230885,768407,92
230886,768408,89
230886,768409,90
230886,768410,91
230886,768411,92
230887,768412,89
230887,768413,90
230887,768414,91
230887,768415,92
230888,768416,89
230888,768417,90
230888,768418,91
230888,768419,92
230889,768420,89
230889,768421,90
230889,768422,91
230889,768423,92
230890,768424,89
230890,768425,90
230890,768426,91
230891,768427,89
230891,768428,90
230891,768429,91
230891,768430,92
230892,768431,89
230892,768432,90
230892,768433,91
230892,768434,92
230893,768435,89
230893,768436,90
230894,768437,89
230894,768438,90
230894,768439,91
230894,768440,92
230895,768441,89
230895,768442,90
230895,768443,91
230895,768444,92
230896,768445,89
230896,768446,90
230897,768447,89
230897,768448,90
230897,768449,91
230897,768450,92
230898,768451,89
230898,768452,90
230898,768453,91
230898,768454,92
230899,768455,89
230899,768456,90
230899,768457,91
230899,768458,92
230900,768459,89
230900,768460,90
230900,768461,91
230900,768462,92
230901,768463,89
230901,768464,90
230901,768465,91
230901,768466,92
230902,768467,89
230902,768468,90
230902,768469,91
230902,768470,92
230903,768471,89
230903,768472,90
230903,768473,91
230903,768474,92
230904,768475,89
230904,768476,90
230904,768477,91
230904,768478,92
230905,768479,89
230905,768480,90
230905,768481,91
230905,768482,92
230906,768483,89
230906,768484,90
230906,768485,91
230906,768486,92
230907,768487,89
230907,768488,90
230907,768489,91
230907,768490,92
230908,768491,89
230908,768492,90
230908,768493,91
230908,768494,92
230909,768495,89
230909,768496,90
230909,768497,91
230909,768498,92
230910,768499,89
230910,768500,90
230910,768501,91
230910,768502,92
230911,768503,89
230911,768504,90
230911,768505,91
230911,768506,92
230912,768507,89
230912,768508,90
230913,768509,89
230913,768510,90
